corridaId;data;local;sentido;extensao;pilotoId;nome;posicao;tempoTotal;numeroVoltas;melhorVolta;polePosition;pontos;presente
15;2024-08-03;Kartódromo Internacional de Interlagos;horário;1050.0;19;Eduardo Pinto;16;17:31.276;20;00:50.716;False;1;True
15;2024-08-03;Kartódromo Internacional de Interlagos;horário;1050.0;20;Nicolas Cardoso;11;17:24.384;20;00:50.671;False;2;True
15;2024-08-03;Kartódromo Internacional de Interlagos;horário;1050.0;21;Daniel Lima;25;17:38.586;20;00:50.791;False;1;True
15;2024-08-03;Kartódromo Internacional de Interlagos;horário;1050.0;22;Fernando Fernandes;7;17:25.076;20;00:50.636;False;8;True
15;2024-08-03;Kartódromo Internacional de Interlagos;horário;1050.0;23;Rodrigo Mendes;;;;;False;0;False
15;2024-08-03;Kartódromo Internacional de Interlagos;horário;1050.0;24;Paulo Campos;17;17:28.802;20;00:50.110;False;1;True
15;2024-08-03;Kartódromo Internacional de Interlagos;horário;1050.0;25;Alexandre Correia;12;17:28.840;20;00:50.364;False;1;True
15;2024-08-03;Kartódromo Internacional de Interlagos;horário;1050.0;26;Sérgio Machado;8;17:24.475;20;00:50.138;False;6;True
15;2024-08-03;Kartódromo Internacional de Interlagos;horário;1050.0;27;Márcio Farias;20;17:34.373;20;00:50.762;False;1;True
15;2024-08-03;Kartódromo Internacional de Interlagos;horário;1050.0;28;Renato Tavares;27;17:36.748;20;00:50.708;False;1;True
15;2024-08-03;Kartódromo Internacional de Interlagos;horário;1050.0;29;Douglas Brito;5;17:21.203;20;00:50.386;False;12;True
15;2024-08-03;Kartódromo Internacional de Interlagos;horário;1050.0;30;Wesley Dias;9;17:24.433;20;00:50.703;False;4;True
16;2024-08-18;Kartódromo do Velociraptor;anti-horário;920.0;1;João Silva;15;21:44.586;28;00:45.556;False;1;True
16;2024-08-18;Kartódromo do Velociraptor;anti-horário;920.0;2;Pedro Santos;17;21:41.468;28;00:44.481;False;1;True
16;2024-08-18;Kartódromo do Velociraptor;anti-horário;920.0;3;Lucas Oliveira;;;;;False;0;False
16;2024-08-18;Kartódromo do Velociraptor;anti-horário;920.0;4;Mateus Souza;;;;;False;0;False
16;2024-08-18;Kartódromo do Velociraptor;anti-horário;920.0;5;Gabriel Pereira;;;;;False;0;False
16;2024-08-18;Kartódromo do Velociraptor;anti-horário;920.0;6;Rafael Costa;1;21:27.020;28;00:44.938;False;25;True
16;2024-08-18;Kartódromo do Velociraptor;anti-horário;920.0;7;Thiago Almeida;4;21:27.696;28;00:44.824;False;14;True
16;2024-08-18;Kartódromo do Velociraptor;anti-horário;920.0;8;Bruno Nascimento;8;21:31.414;28;00:44.227;False;6;True
16;2024-08-18;Kartódromo do Velociraptor;anti-horário;920.0;9;Felipe Carvalho;11;21:39.643;28;00:44.669;False;2;True
16;2024-08-18;Kartódromo do Velociraptor;anti-horário;920.0;10;André Araújo;14;21:33.122;28;00:44.521;False;1;True
16;2024-08-18;Kartódromo do Velociraptor;anti-horário;920.0;11;Ricardo Ribeiro;;;;;False;0;False
16;2024-08-18;Kartódromo do Velociraptor;anti-horário;920.0;12;Marcelo Ferreira;5;21:34.287;28;00:45.188;False;12;True
16;2024-08-18;Kartódromo do Velociraptor;anti-horário;920.0;13;Diego Rodrigues;21;21:44.120;28;00:44.548;False;1;True
16;2024-08-18;Kartódromo do Velociraptor;anti-horário;920.0;14;Leonardo Gomes;;;;;False;0;False
16;2024-08-18;Kartódromo do Velociraptor;anti-horário;920.0;15;Caio Martins;23;21:50.334;28;00:45.829;False;1;True
16;2024-08-18;Kartódromo do Velociraptor;anti-horário;920.0;16;Vinícius Barbosa;10;21:45.231;28;00:45.651;False;3;True
16;2024-08-18;Kartódromo do Velociraptor;anti-horário;920.0;17;Henrique Rocha;18;21:43.553;28;00:45.035;False;1;True
16;2024-08-18;Kartódromo do Velociraptor;anti-horário;920.0;18;Gustavo Moraes;2;21:33.597;28;00:45.040;False;20;True
16;2024-08-18;Kartódromo do Velociraptor;anti-horário;920.0;19;Eduardo Pinto;7;21:29.924;28;00:44.997;False;8;True
16;2024-08-18;Kartódromo do Velociraptor;anti-horário;920.0;20;Nicolas Cardoso;13;21:42.314;28;00:44.578;False;1;True
16;2024-08-18;Kartódromo do Velociraptor;anti-horário;920.0;21;Daniel Lima;24;21:48.692;28;00:44.730;False;1;True
16;2024-08-18;Kartódromo do Velociraptor;anti-horário;920.0;22;Fernando Fernandes;9;21:29.035;28;00:44.681;False;4;True
16;2024-08-18;Kartódromo do Velociraptor;anti-horário;920.0;23;Rodrigo Mendes;3;21:32.960;28;00:44.576;True;17;True
16;2024-08-18;Kartódromo do Velociraptor;anti-horário;920.0;24;Paulo Campos;16;21:38.018;28;00:45.061;False;1;True
16;2024-08-18;Kartódromo do Velociraptor;anti-horário;920.0;25;Alexandre Correia;12;21:38.032;28;00:44.867;False;1;True
16;2024-08-18;Kartódromo do Velociraptor;anti-horário;920.0;26;Sérgio Machado;20;21:49.518;28;00:45.558;False;1;True
16;2024-08-18;Kartódromo do Velociraptor;anti-horário;920.0;27;Márcio Farias;19;21:45.508;28;00:45.260;False;1;True
16;2024-08-18;Kartódromo do Velociraptor;anti-horário;920.0;28;Renato Tavares;22;21:43.415;28;00:44.524;False;1;True
16;2024-08-18;Kartódromo do Velociraptor;anti-horário;920.0;29;Douglas Brito;;;;;False;0;False
16;2024-08-18;Kartódromo do Velociraptor;anti-horário;920.0;30;Wesley Dias;6;21:31.434;28;00:44.685;False;10;True
17;2024-09-02;Kartódromo Costa Verde;horário;850.0;1;João Silva;13;17:58.717;25;00:41.268;False;1;True
17;2024-09-02;Kartódromo Costa Verde;horário;850.0;2;Pedro Santos;15;18:04.272;25;00:42.060;False;1;True
17;2024-09-02;Kartódromo Costa Verde;horário;850.0;3;Lucas Oliveira;1;17:57.392;25;00:41.554;True;25;True
17;2024-09-02;Kartódromo Costa Verde;horário;850.0;4;Mateus Souza;27;18:15.858;25;00:42.577;False;1;True
17;2024-09-02;Kartódromo Costa Verde;horário;850.0;5;Gabriel Pereira;19;18:09.264;25;00:41.796;False;1;True
17;2024-09-02;Kartódromo Costa Verde;horário;850.0;6;Rafael Costa;2;17:58.516;25;00:41.428;False;20;True
17;2024-09-02;Kartódromo Costa Verde;horário;850.0;7;Thiago Almeida;10;18:06.072;25;00:42.417;False;3;True
17;2024-09-02;Kartódromo Costa Verde;horário;850.0;8;Bruno Nascimento;5;17:58.279;25;00:41.803;False;12;True
17;2024-09-02;Kartódromo Costa Verde;horário;850.0;9;Felipe Carvalho;12;18:00.238;25;00:41.794;False;1;True
17;2024-09-02;Kartódromo Costa Verde;horário;850.0;10;André Araújo;23;18:07.953;25;00:42.439;False;1;True
17;2024-09-02;Kartódromo Costa Verde;horário;850.0;11;Ricardo Ribeiro;9;18:03.852;25;00:41.426;False;4;True
17;2024-09-02;Kartódromo Costa Verde;horário;850.0;12;Marcelo Ferreira;20;18:11.524;25;00:41.817;False;1;True
17;2024-09-02;Kartódromo Costa Verde;horário;850.0;13;Diego Rodrigues;18;18:12.072;25;00:42.558;False;1;True
17;2024-09-02;Kartódromo Costa Verde;horário;850.0;14;Leonardo Gomes;25;18:16.120;25;00:42.398;False;1;True
17;2024-09-02;Kartódromo Costa Verde;horário;850.0;15;Caio Martins;30;18:09.287;25;00:42.254;False;1;True
17;2024-09-02;Kartódromo Costa Verde;horário;850.0;16;Vinícius Barbosa;26;18:12.303;25;00:41.900;False;1;True
17;2024-09-02;Kartódromo Costa Verde;horário;850.0;17;Henrique Rocha;11;18:00.188;25;00:41.795;False;2;True
17;2024-09-02;Kartódromo Costa Verde;horário;850.0;18;Gustavo Moraes;3;17:59.981;25;00:41.433;False;17;True
17;2024-09-02;Kartódromo Costa Verde;horário;850.0;19;Eduardo Pinto;24;18:07.075;25;00:42.278;False;1;True
17;2024-09-02;Kartódromo Costa Verde;horário;850.0;20;Nicolas Cardoso;16;18:06.183;25;00:42.278;False;1;True
17;2024-09-02;Kartódromo Costa Verde;horário;850.0;21;Daniel Lima;29;18:09.556;25;00:42.612;False;1;True
17;2024-09-02;Kartódromo Costa Verde;horário;850.0;22;Fernando Fernandes;7;17:59.533;25;00:41.897;False;8;True
17;2024-09-02;Kartódromo Costa Verde;horário;850.0;23;Rodrigo Mendes;6;17:50.616;25;00:41.688;False;10;True
17;2024-09-02;Kartódromo Costa Verde;horário;850.0;24;Paulo Campos;17;18:08.506;25;00:42.102;False;1;True
17;2024-09-02;Kartódromo Costa Verde;horário;850.0;25;Alexandre Correia;8;18:02.416;25;00:41.981;False;6;True
17;2024-09-02;Kartódromo Costa Verde;horário;850.0;26;Sérgio Machado;22;18:04.230;25;00:42.353;False;1;True
17;2024-09-02;Kartódromo Costa Verde;horário;850.0;27;Márcio Farias;21;18:08.052;25;00:42.461;False;1;True
17;2024-09-02;Kartódromo Costa Verde;horário;850.0;28;Renato Tavares;28;18:11.608;25;00:42.483;False;1;True
17;2024-09-02;Kartódromo Costa Verde;horário;850.0;29;Douglas Brito;4;17:55.341;25;00:42.025;False;14;True
17;2024-09-02;Kartódromo Costa Verde;horário;850.0;30;Wesley Dias;14;18:05.908;25;00:42.257;False;1;True
18;2024-09-17;Kartódromo das Falésias;anti-horário;1100.0;1;João Silva;18;20:26.847;22;00:53.522;False;1;True
18;2024-09-17;Kartódromo das Falésias;anti-horário;1100.0;2;Pedro Santos;23;20:24.964;22;00:53.280;False;1;True
18;2024-09-17;Kartódromo das Falésias;anti-horário;1100.0;3;Lucas Oliveira;3;20:13.606;22;00:53.336;False;17;True
18;2024-09-17;Kartódromo das Falésias;anti-horário;1100.0;4;Mateus Souza;11;20:19.384;22;00:53.023;False;2;True
18;2024-09-17;Kartódromo das Falésias;anti-horário;1100.0;5;Gabriel Pereira;17;20:22.731;22;00:53.388;False;1;True
18;2024-09-17;Kartódromo das Falésias;anti-horário;1100.0;6;Rafael Costa;;;;;False;0;False
18;2024-09-17;Kartódromo das Falésias;anti-horário;1100.0;7;Thiago Almeida;5;20:17.231;22;00:53.754;False;12;True
18;2024-09-17;Kartódromo das Falésias;anti-horário;1100.0;8;Bruno Nascimento;8;20:17.549;22;00:53.109;False;6;True
18;2024-09-17;Kartódromo das Falésias;anti-horário;1100.0;9;Felipe Carvalho;13;20:22.195;22;00:53.937;False;1;True
18;2024-09-17;Kartódromo das Falésias;anti-horário;1100.0;10;André Araújo;16;20:23.224;22;00:53.141;False;1;True
18;2024-09-17;Kartódromo das Falésias;anti-horário;1100.0;11;Ricardo Ribeiro;14;20:19.268;22;00:53.713;False;1;True
18;2024-09-17;Kartódromo das Falésias;anti-horário;1100.0;12;Marcelo Ferreira;12;20:18.719;22;00:53.412;False;1;True
18;2024-09-17;Kartódromo das Falésias;anti-horário;1100.0;13;Diego Rodrigues;15;20:20.951;22;00:53.687;False;1;True
18;2024-09-17;Kartódromo das Falésias;anti-horário;1100.0;14;Leonardo Gomes;28;20:33.355;22;00:53.600;False;1;True
18;2024-09-17;Kartódromo das Falésias;anti-horário;1100.0;15;Caio Martins;25;20:27.319;22;00:54.067;False;1;True
18;2024-09-17;Kartódromo das Falésias;anti-horário;1100.0;16;Vinícius Barbosa;19;20:22.624;22;00:53.234;False;1;True
18;2024-09-17;Kartódromo das Falésias;anti-horário;1100.0;17;Henrique Rocha;21;20:24.965;22;00:54.197;False;1;True
18;2024-09-17;Kartódromo das Falésias;anti-horário;1100.0;18;Gustavo Moraes;2;20:08.912;22;00:52.698;False;20;True
18;2024-09-17;Kartódromo das Falésias;anti-horário;1100.0;19;Eduardo Pinto;27;20:29.272;22;00:53.854;False;1;True
18;2024-09-17;Kartódromo das Falésias;anti-horário;1100.0;20;Nicolas Cardoso;24;20:26.196;22;00:53.896;False;1;True
18;2024-09-17;Kartódromo das Falésias;anti-horário;1100.0;21;Daniel Lima;26;20:31.504;22;00:54.431;False;1;True
18;2024-09-17;Kartódromo das Falésias;anti-horário;1100.0;22;Fernando Fernandes;9;20:10.883;22;00:52.773;False;4;True
18;2024-09-17;Kartódromo das Falésias;anti-horário;1100.0;23;Rodrigo Mendes;4;20:07.599;22;00:52.727;False;14;True
18;2024-09-17;Kartódromo das Falésias;anti-horário;1100.0;24;Paulo Campos;6;20:14.617;22;00:53.504;False;10;True
18;2024-09-17;Kartódromo das Falésias;anti-horário;1100.0;25;Alexandre Correia;20;20:25.098;22;00:53.679;False;1;True
18;2024-09-17;Kartódromo das Falésias;anti-horário;1100.0;26;Sérgio Machado;22;20:25.147;22;00:53.820;False;1;True
18;2024-09-17;Kartódromo das Falésias;anti-horário;1100.0;27;Márcio Farias;7;20:17.594;22;00:52.881;False;8;True
18;2024-09-17;Kartódromo das Falésias;anti-horário;1100.0;28;Renato Tavares;29;20:33.904;22;00:54.244;False;1;True
18;2024-09-17;Kartódromo das Falésias;anti-horário;1100.0;29;Douglas Brito;1;20:10.791;22;00:52.645;True;25;True
18;2024-09-17;Kartódromo das Falésias;anti-horário;1100.0;30;Wesley Dias;10;20:20.292;22;00:53.030;False;3;True
19;2024-10-02;Kartódromo Serra Azul;horário;980.0;1;João Silva;21;18:07.245;22;00:47.894;False;1;True
19;2024-10-02;Kartódromo Serra Azul;horário;980.0;2;Pedro Santos;;;;;False;0;False
19;2024-10-02;Kartódromo Serra Azul;horário;980.0;3;Lucas Oliveira;2;18:00.944;22;00:47.902;True;20;True
19;2024-10-02;Kartódromo Serra Azul;horário;980.0;4;Mateus Souza;;;;;False;0;False
19;2024-10-02;Kartódromo Serra Azul;horário;980.0;5;Gabriel Pereira;17;18:05.670;22;00:47.562;False;1;True
19;2024-10-02;Kartódromo Serra Azul;horário;980.0;6;Rafael Costa;1;17:54.516;22;00:47.693;False;25;True
19;2024-10-02;Kartódromo Serra Azul;horário;980.0;7;Thiago Almeida;5;18:04.720;22;00:47.092;False;12;True
19;2024-10-02;Kartódromo Serra Azul;horário;980.0;8;Bruno Nascimento;6;17:57.008;22;00:47.647;False;10;True
19;2024-10-02;Kartódromo Serra Azul;horário;980.0;9;Felipe Carvalho;19;18:10.070;22;00:48.086;False;1;True
19;2024-10-02;Kartódromo Serra Azul;horário;980.0;10;André Araújo;20;18:03.105;22;00:47.878;False;1;True
19;2024-10-02;Kartódromo Serra Azul;horário;980.0;11;Ricardo Ribeiro;13;18:05.811;22;00:48.231;False;1;True
19;2024-10-02;Kartódromo Serra Azul;horário;980.0;12;Marcelo Ferreira;15;18:06.929;22;00:47.982;False;1;True
19;2024-10-02;Kartódromo Serra Azul;horário;980.0;13;Diego Rodrigues;18;18:09.287;22;00:48.514;False;1;True
19;2024-10-02;Kartódromo Serra Azul;horário;980.0;14;Leonardo Gomes;22;18:11.536;22;00:48.155;False;1;True
19;2024-10-02;Kartódromo Serra Azul;horário;980.0;15;Caio Martins;25;18:13.132;22;00:48.289;False;1;True
19;2024-10-02;Kartódromo Serra Azul;horário;980.0;16;Vinícius Barbosa;24;18:18.637;22;00:47.730;False;1;True
19;2024-10-02;Kartódromo Serra Azul;horário;980.0;17;Henrique Rocha;;;;;False;0;False
19;2024-10-02;Kartódromo Serra Azul;horário;980.0;18;Gustavo Moraes;7;17:59.601;22;00:47.228;False;8;True
19;2024-10-02;Kartódromo Serra Azul;horário;980.0;19;Eduardo Pinto;26;18:13.875;22;00:47.519;False;1;True
19;2024-10-02;Kartódromo Serra Azul;horário;980.0;20;Nicolas Cardoso;23;18:13.630;22;00:48.306;False;1;True
19;2024-10-02;Kartódromo Serra Azul;horário;980.0;21;Daniel Lima;;;;;False;0;False
19;2024-10-02;Kartódromo Serra Azul;horário;980.0;22;Fernando Fernandes;9;18:05.842;22;00:47.691;False;4;True
19;2024-10-02;Kartódromo Serra Azul;horário;980.0;23;Rodrigo Mendes;3;17:58.022;22;00:46.993;False;17;True
19;2024-10-02;Kartódromo Serra Azul;horário;980.0;24;Paulo Campos;8;18:00.546;22;00:47.626;False;6;True
19;2024-10-02;Kartódromo Serra Azul;horário;980.0;25;Alexandre Correia;11;17:58.521;22;00:47.860;False;2;True
19;2024-10-02;Kartódromo Serra Azul;horário;980.0;26;Sérgio Machado;12;18:10.832;22;00:47.538;False;1;True
19;2024-10-02;Kartódromo Serra Azul;horário;980.0;27;Márcio Farias;10;18:06.226;22;00:48.241;False;3;True
19;2024-10-02;Kartódromo Serra Azul;horário;980.0;28;Renato Tavares;16;18:06.683;22;00:47.971;False;1;True
19;2024-10-02;Kartódromo Serra Azul;horário;980.0;29;Douglas Brito;4;17:58.725;22;00:47.936;False;14;True
19;2024-10-02;Kartódromo Serra Azul;horário;980.0;30;Wesley Dias;14;18:10.694;22;00:47.530;False;1;True
20;2024-10-17;Kartódromo Rio Claro;anti-horário;890.0;1;João Silva;10;14:55.633;20;00:43.230;False;3;True
20;2024-10-17;Kartódromo Rio Claro;anti-horário;890.0;2;Pedro Santos;8;14:56.626;20;00:43.161;False;6;True
20;2024-10-17;Kartódromo Rio Claro;anti-horário;890.0;3;Lucas Oliveira;;;;;False;0;False
20;2024-10-17;Kartódromo Rio Claro;anti-horário;890.0;4;Mateus Souza;;;;;False;0;False
20;2024-10-17;Kartódromo Rio Claro;anti-horário;890.0;5;Gabriel Pereira;23;15:01.946;20;00:44.004;False;1;True
20;2024-10-17;Kartódromo Rio Claro;anti-horário;890.0;6;Rafael Costa;1;14:51.030;20;00:43.091;False;25;True
20;2024-10-17;Kartódromo Rio Claro;anti-horário;890.0;7;Thiago Almeida;;;;;False;0;False
20;2024-10-17;Kartódromo Rio Claro;anti-horário;890.0;8;Bruno Nascimento;2;14:52.564;20;00:43.172;False;20;True
20;2024-10-17;Kartódromo Rio Claro;anti-horário;890.0;9;Felipe Carvalho;6;14:59.293;20;00:44.018;False;10;True
20;2024-10-17;Kartódromo Rio Claro;anti-horário;890.0;10;André Araújo;11;14:55.220;20;00:43.309;False;2;True
20;2024-10-17;Kartódromo Rio Claro;anti-horário;890.0;11;Ricardo Ribeiro;14;15:00.984;20;00:43.025;False;1;True
20;2024-10-17;Kartódromo Rio Claro;anti-horário;890.0;12;Marcelo Ferreira;;;;;False;0;False
20;2024-10-17;Kartódromo Rio Claro;anti-horário;890.0;13;Diego Rodrigues;17;14:59.332;20;00:43.955;False;1;True
20;2024-10-17;Kartódromo Rio Claro;anti-horário;890.0;14;Leonardo Gomes;18;14:58.804;20;00:43.850;False;1;True
20;2024-10-17;Kartódromo Rio Claro;anti-horário;890.0;15;Caio Martins;22;15:02.300;20;00:43.849;False;1;True
20;2024-10-17;Kartódromo Rio Claro;anti-horário;890.0;16;Vinícius Barbosa;21;15:01.767;20;00:43.318;False;1;True
20;2024-10-17;Kartódromo Rio Claro;anti-horário;890.0;17;Henrique Rocha;9;14:56.984;20;00:43.008;False;4;True
20;2024-10-17;Kartódromo Rio Claro;anti-horário;890.0;18;Gustavo Moraes;5;14:47.737;20;00:42.793;False;12;True
20;2024-10-17;Kartódromo Rio Claro;anti-horário;890.0;19;Eduardo Pinto;16;14:57.673;20;00:43.810;False;1;True
20;2024-10-17;Kartódromo Rio Claro;anti-horário;890.0;20;Nicolas Cardoso;19;14:55.887;20;00:43.212;False;1;True
20;2024-10-17;Kartódromo Rio Claro;anti-horário;890.0;21;Daniel Lima;24;15:01.036;20;00:43.850;False;1;True
20;2024-10-17;Kartódromo Rio Claro;anti-horário;890.0;22;Fernando Fernandes;3;14:52.064;20;00:43.009;True;17;True
20;2024-10-17;Kartódromo Rio Claro;anti-horário;890.0;23;Rodrigo Mendes;4;14:53.308;20;00:43.099;False;14;True
20;2024-10-17;Kartódromo Rio Claro;anti-horário;890.0;24;Paulo Campos;13;14:56.680;20;00:43.342;False;1;True
20;2024-10-17;Kartódromo Rio Claro;anti-horário;890.0;25;Alexandre Correia;15;14:55.846;20;00:43.760;False;1;True
20;2024-10-17;Kartódromo Rio Claro;anti-horário;890.0;26;Sérgio Machado;12;14:55.093;20;00:43.241;False;1;True
20;2024-10-17;Kartódromo Rio Claro;anti-horário;890.0;27;Márcio Farias;7;14:50.247;20;00:43.281;False;8;True
20;2024-10-17;Kartódromo Rio Claro;anti-horário;890.0;28;Renato Tavares;20;15:00.357;20;00:43.210;False;1;True
20;2024-10-17;Kartódromo Rio Claro;anti-horário;890.0;29;Douglas Brito;;;;;False;0;False
20;2024-10-17;Kartódromo Rio Claro;anti-horário;890.0;30;Wesley Dias;;;;;False;0;False
21;2024-11-01;Kartódromo Vale do Sol;horário;1020.0;1;João Silva;19;24:56.148;29;00:49.685;False;1;True
21;2024-11-01;Kartódromo Vale do Sol;horário;1020.0;2;Pedro Santos;15;24:45.106;29;00:49.423;False;1;True
21;2024-11-01;Kartódromo Vale do Sol;horário;1020.0;3;Lucas Oliveira;5;24:44.009;29;00:49.983;False;12;True
21;2024-11-01;Kartódromo Vale do Sol;horário;1020.0;4;Mateus Souza;;;;;False;0;True
21;2024-11-01;Kartódromo Vale do Sol;horário;1020.0;5;Gabriel Pereira;;;;;False;0;False
21;2024-11-01;Kartódromo Vale do Sol;horário;1020.0;6;Rafael Costa;2;24:36.639;29;00:49.346;False;20;True
21;2024-11-01;Kartódromo Vale do Sol;horário;1020.0;7;Thiago Almeida;6;24:45.486;29;00:49.191;False;10;True
21;2024-11-01;Kartódromo Vale do Sol;horário;1020.0;8;Bruno Nascimento;3;24:42.060;29;00:49.727;False;17;True
21;2024-11-01;Kartódromo Vale do Sol;horário;1020.0;9;Felipe Carvalho;;;;;False;0;False
21;2024-11-01;Kartódromo Vale do Sol;horário;1020.0;10;André Araújo;11;24:52.442;29;00:49.687;False;2;True
21;2024-11-01;Kartódromo Vale do Sol;horário;1020.0;11;Ricardo Ribeiro;17;24:58.055;29;00:50.102;False;1;True
21;2024-11-01;Kartódromo Vale do Sol;horário;1020.0;12;Marcelo Ferreira;8;24:40.029;29;00:49.708;False;6;True
21;2024-11-01;Kartódromo Vale do Sol;horário;1020.0;13;Diego Rodrigues;18;24:53.484;29;00:49.503;False;1;True
21;2024-11-01;Kartódromo Vale do Sol;horário;1020.0;14;Leonardo Gomes;23;25:00.952;29;00:50.702;False;1;True
21;2024-11-01;Kartódromo Vale do Sol;horário;1020.0;15;Caio Martins;22;25:04.648;29;00:50.659;False;1;True
21;2024-11-01;Kartódromo Vale do Sol;horário;1020.0;16;Vinícius Barbosa;21;25:01.667;29;00:49.756;False;1;True
21;2024-11-01;Kartódromo Vale do Sol;horário;1020.0;17;Henrique Rocha;10;24:48.838;29;00:49.505;False;3;True
21;2024-11-01;Kartódromo Vale do Sol;horário;1020.0;18;Gustavo Moraes;;;;;False;0;False
21;2024-11-01;Kartódromo Vale do Sol;horário;1020.0;19;Eduardo Pinto;14;24:48.070;29;00:49.006;False;1;True
21;2024-11-01;Kartódromo Vale do Sol;horário;1020.0;20;Nicolas Cardoso;20;25:02.728;29;00:49.828;False;1;True
21;2024-11-01;Kartódromo Vale do Sol;horário;1020.0;21;Daniel Lima;;;;;False;0;False
21;2024-11-01;Kartódromo Vale do Sol;horário;1020.0;22;Fernando Fernandes;1;24:43.303;29;00:49.630;True;25;True
21;2024-11-01;Kartódromo Vale do Sol;horário;1020.0;23;Rodrigo Mendes;4;24:48.367;29;00:49.986;False;14;True
21;2024-11-01;Kartódromo Vale do Sol;horário;1020.0;24;Paulo Campos;9;24:48.403;29;00:49.826;False;4;True
21;2024-11-01;Kartódromo Vale do Sol;horário;1020.0;25;Alexandre Correia;13;24:54.386;29;00:49.394;False;1;True
21;2024-11-01;Kartódromo Vale do Sol;horário;1020.0;26;Sérgio Machado;7;24:49.444;29;00:49.620;False;8;True
21;2024-11-01;Kartódromo Vale do Sol;horário;1020.0;27;Márcio Farias;12;24:48.652;29;00:50.044;False;1;True
21;2024-11-01;Kartódromo Vale do Sol;horário;1020.0;28;Renato Tavares;16;24:43.882;29;00:49.461;False;1;True
21;2024-11-01;Kartódromo Vale do Sol;horário;1020.0;29;Douglas Brito;;;;;False;0;False
21;2024-11-01;Kartódromo Vale do Sol;horário;1020.0;30;Wesley Dias;;;;;False;0;False
22;2024-11-16;Kartódromo Internacional de Interlagos;anti-horário;1050.0;1;João Silva;23;20:14.299;23;00:51.428;False;1;True
22;2024-11-16;Kartódromo Internacional de Interlagos;anti-horário;1050.0;2;Pedro Santos;14;20:04.457;23;00:50.419;False;1;True
22;2024-11-16;Kartódromo Internacional de Interlagos;anti-horário;1050.0;3;Lucas Oliveira;4;20:03.105;23;00:50.498;False;14;True
22;2024-11-16;Kartódromo Internacional de Interlagos;anti-horário;1050.0;4;Mateus Souza;25;20:21.372;23;00:51.580;False;1;True
22;2024-11-16;Kartódromo Internacional de Interlagos;anti-horário;1050.0;5;Gabriel Pereira;18;20:06.632;23;00:50.392;False;1;True
22;2024-11-16;Kartódromo Internacional de Interlagos;anti-horário;1050.0;6;Rafael Costa;2;19:57.858;23;00:50.045;False;20;True
22;2024-11-16;Kartódromo Internacional de Interlagos;anti-horário;1050.0;7;Thiago Almeida;5;19:56.080;23;00:50.059;False;12;True
22;2024-11-16;Kartódromo Internacional de Interlagos;anti-horário;1050.0;8;Bruno Nascimento;12;20:01.881;23;00:49.970;False;1;True
22;2024-11-16;Kartódromo Internacional de Interlagos;anti-horário;1050.0;9;Felipe Carvalho;13;20:04.884;23;00:50.759;False;1;True
22;2024-11-16;Kartódromo Internacional de Interlagos;anti-horário;1050.0;10;André Araújo;19;20:05.073;23;00:50.705;False;1;True
22;2024-11-16;Kartódromo Internacional de Interlagos;anti-horário;1050.0;11;Ricardo Ribeiro;;;;;False;0;False
22;2024-11-16;Kartódromo Internacional de Interlagos;anti-horário;1050.0;12;Marcelo Ferreira;3;19:57.618;23;00:50.176;True;17;True
22;2024-11-16;Kartódromo Internacional de Interlagos;anti-horário;1050.0;13;Diego Rodrigues;20;20:13.136;23;00:50.602;False;1;True
22;2024-11-16;Kartódromo Internacional de Interlagos;anti-horário;1050.0;14;Leonardo Gomes;24;20:13.207;23;00:51.472;False;1;True
22;2024-11-16;Kartódromo Internacional de Interlagos;anti-horário;1050.0;15;Caio Martins;;;;;False;0;False
22;2024-11-16;Kartódromo Internacional de Interlagos;anti-horário;1050.0;16;Vinícius Barbosa;16;20:05.439;23;00:50.476;False;1;True
22;2024-11-16;Kartódromo Internacional de Interlagos;anti-horário;1050.0;17;Henrique Rocha;17;20:06.038;23;00:51.118;False;1;True
22;2024-11-16;Kartódromo Internacional de Interlagos;anti-horário;1050.0;18;Gustavo Moraes;8;20:01.747;23;00:50.011;False;6;True
22;2024-11-16;Kartódromo Internacional de Interlagos;anti-horário;1050.0;19;Eduardo Pinto;22;20:12.867;23;00:50.649;False;1;True
22;2024-11-16;Kartódromo Internacional de Interlagos;anti-horário;1050.0;20;Nicolas Cardoso;;;;;False;0;True
22;2024-11-16;Kartódromo Internacional de Interlagos;anti-horário;1050.0;21;Daniel Lima;21;20:17.940;23;00:51.155;False;1;True
22;2024-11-16;Kartódromo Internacional de Interlagos;anti-horário;1050.0;22;Fernando Fernandes;7;20:00.192;23;00:50.723;False;8;True
22;2024-11-16;Kartódromo Internacional de Interlagos;anti-horário;1050.0;23;Rodrigo Mendes;6;20:04.104;23;00:51.257;False;10;True
22;2024-11-16;Kartódromo Internacional de Interlagos;anti-horário;1050.0;24;Paulo Campos;;;;;False;0;False
22;2024-11-16;Kartódromo Internacional de Interlagos;anti-horário;1050.0;25;Alexandre Correia;11;19:54.181;23;00:50.596;False;2;True
22;2024-11-16;Kartódromo Internacional de Interlagos;anti-horário;1050.0;26;Sérgio Machado;9;20:00.044;23;00:50.588;False;4;True
22;2024-11-16;Kartódromo Internacional de Interlagos;anti-horário;1050.0;27;Márcio Farias;10;20:02.933;23;00:50.451;False;3;True
